SMILES,%F,SOURCE
CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,41.0,Hou
CCCNC1CCc2nc(N)sc2C1,93.0,Kim
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,60.0,Hou
O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O,100.0,Hou
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,50.0,Kim
CN(C)CCC=C1c2ccccc2CCc2ccccc21,48.0,Hou
O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,9.6,chembl25
COCCc1ccc(OC[C@H](O)CNC(C)C)cc1,38.0,Hou
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,25.0,Kim
COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1,85.0,Kim
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,20.0,Hou
CC(C)(C)NC[C@H](O)COc1cccc2c1CCC(=O)N2,88.0,Hou
Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,6.0,Kim
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)O)[C@@H]1c1cccc([N+](=O)[O-])c1,11.0,Hou
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,10.0,Hou
CCC(CC)OC1C=C(C(=O)O)CC(N)C1NC(C)=O,79.0,Kim
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,6.6999998,Kim
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,2.0,Kim
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,73.0,chembl25
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,47.0,Kim
CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)O,99.0,Hou
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,42.5,Hou
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,62.0,Hou
C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,100.0,chembl25
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,83.0,Hou
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,17.0,Hou
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,50.0,Kim
CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,90.0,Hou
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,54.0,Hou
Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1,40.0,Hou
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,29.0,Hou
N#Cc1ccccc1OC[C@H](O)CNCCNC(=O)Cc1ccc(O)cc1,8.0,Hou
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,40.0,Kim
CN1CCC[C@H]1c1cccnc1,30.0,Hou
NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,0.012,Hou
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,87.0,Hou
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,62.5,chembl25
N=C1Cc2ccccc2N(C(N)=O)c2ccccc21,95.0,Hou
CCC#CC[C@H](C)[C@H](O)C#C[C@@H]1[C@H]2C/C(=C\COCC(=O)O)C[C@H]2C[C@H]1O,100.0,Hou
NS(=O)(=O)Cc1noc2ccccc12,100.0,Hou
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,10.0,Kim
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3C(OC)CC21C,33.0,Kim
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,25.0,Kim
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,90.0,Hou
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,81.0,Hou
CCCC(=O)N(C(C)=O)c1ccc(OC[C@H](O)CNC(C)C)c(C(C)=O)c1,35.0,Hou
CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,10.0,Kim
C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,2.5,Kim
CN1C(C(=O)Nc2ccccn2)=Cc2sccc2S1(=O)=O,100.0,Hou
O=C(O)CCCc1ccccc1,78.0,Hou
CCN1CC[C@H](CNC(=O)c2cc(S(N)(=O)=O)ccc2OC)C1,27.0,Hou
CCCNC(Cc1cccc2c1CC(=O)N2)NCCC,55.0,Hou
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,94.0,Kim
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,57.0,Hou
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,10.0,Hou
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,52.0,Kim
N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,91.0,Hou
N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,5.0,Hou
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,50.0,Hou
CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1.0,Kim
CCN(CC)C(=S)SSC(=S)N(CC)CC,80.0,Hou
Cc1nccn1C[C@H]1CCc2c(c3ccccc3n2C)C1=O,62.0,chembl25
CC(C)C[C@H](CN)CC(=O)O,90.0,Hou
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,82.0,Kim
CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,11.0,Kim
Cc1ncsc1CCCl,25.0,Hou
Oc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)NCC3,10.0,Hou
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,93.0,Kim
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,0.0,Hou
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1.0,Kim
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,90.0,Hou
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,71.0,Hou
C[C@@H](N1Cc2cc(Br)sc2C1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,80.0,chembl25
NC1CC1c1ccccc1,50.0,Kim
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,67.0,Hou
CN1Cc2c(N)cccc2C(c2ccccc2)C1,27.0,Kim
CN1C(=O)[C@@](C)(C2=CCCCC2)C(=O)N=C1O,95.0,Hou
C[C@H](N)Cc1ccccc1,75.0,Hou
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,34.0,Kim
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0.0,Hou
O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,90.0,Kim
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,85.0,Kim
Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,82.5,Hou
CCN(CC)CCNC(=O)c1ccc(N)cc1,83.0,Hou
CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1cccnc1)C(C)C,83.0,Hou
CN(C)CC(Oc1ccccc1)Oc1ccccc1,21.0,Hou
CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,0.0,Kim
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,8.0,Kim
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,Kim
CO[C@H]1C[C@H](n2cnc3c(N)cc(Cl)cc32)O[C@@H]1CO,43.0,Hou
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,30.9,Hou
CCCCCCOC(=O)/N=C(\N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,3.0,chembl25
Fc1ccccc1CCN1NN2C=C(Br)C=CC2=NC1=S,1.0,Hou
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,87.0,Hou
O=c1[nH]cc(F)c(=O)[nH]1,28.0,Hou
CC(C)CC(CN)CC(=O)O,90.0,Kim
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,44.0,Hou
COc1c(N2CCN[C@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,96.0,Hou
C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,40.0,Kim
N[C@@H](CCS)C(=O)O,53.0,Hou
C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,0.3,chembl25
CN1C[C@@H](C(=O)N[C@@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@@H]21,1.0,Hou
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,86.0,chembl25
COc1cccc(C2(O)CCCCC2CN(C)C)c1,72.5,Kim
CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,25.0,Kim
CCCCCCCN(CC)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,8.0,Hou
O=[P@@]1(N(CCCl)CCCl)NCCCO1,74.0,Hou
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,97.0,Hou
CN(C)CCCO[C@H]1[C@@H]([C@H](O)CO)O[C@@H]2OC(C)(C)O[C@H]12,63.0,Hou
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,71.0,chembl25
Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,5.0,Kim
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,39.0,Hou
CC(C)NCC(O)c1ccc(O)c(O)c1,0.0,Kim
CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,30.0,Kim
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,6.3000002,Hou
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,99.0,Kim
COc1ccc2c(c1)c(CC(=O)O)cn2C(=O)c1ccc(Cl)cc1,100.0,Hou
CN(N=O)C(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,21.0,Hou
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,16.0,chembl25
COc1ccc(-c2nc(-c3ccc(F)cc3F)[nH]c2-c2ccc(OC)cc2)cc1,50.0,Hou
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,14.0,Hou
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,92.0,Hou
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,25.0,Kim
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,30.0,Hou
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,28.0,Hou
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,29.0,Kim
CC(C)NC[C@H](O)COc1ccc(OCCOCC2CC2)cc1,100.0,chembl25
COCc1c(C(=O)OC(C)C)[nH]cc2nc3ccc(OCc4ccccc4)cc3c1-2,92.0,Kim
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,8.0,Kim
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,95.0,chembl25
OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,50.0,Hou
CN(C)CCC=C1c2ccccc2COc2ccccc21,30.0,Kim
CCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,0.0,Kim
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,60.0,Hou
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,5.5,Hou
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,60.0,Hou
C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,17.0,Hou
C[C@@H](NC(=O)[C@@H](C)N)P(=O)(O)O,50.0,Hou
CN[C@@H](C)Cc1ccccc1,67.0,Hou
CCOc1ccccc1OCCN[C@@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,100.0,Hou
C[S+](CC[C@H](N)C(=O)O)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,5.0,Hou
NC(=O)c1ncn([C@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,60.0,Hou
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,35.0,Hou
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C\[C@]2(C)O[C@H]2[C@@H]1C,32.0,Hou
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,10.0,Kim
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1,0.0,Kim
O=[P@@]1(NCCCl)OCCCN1CCCl,92.0,Hou
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,33.0,Kim
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,95.0,Kim
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,57.0,Kim
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@H]21,10.0,Hou
CN1CCN2c3ccccc3Cc3ccccc3C2C1,22.0,Kim
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,67.5,Kim
CCOC(=O)C1=C[C@]2(CC)CCCN3C=Cc4c(n1c1ccccc41)[C@@H]32,6.6999998,Hou
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,15.0,Hou
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,36.0,chembl25
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,70.0,Hou
CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,60.0,Hou
COc1ccc2c(c1)[C@@]13CCCC[C@@H]1[C@@H](C2)N(C)CC3,11.0,Hou
CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,69.0,Kim
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,68.0,Hou
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,61.3,Kim
Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,50.0,Kim
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,30.0,Hou
CNC/C=C(\c1ccc(Br)cc1)c1cccnc1,66.0,Hou
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1,37.0,Hou
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,5.5,Kim
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,90.0,chembl25
C[C@H]1[C@@H](O)[C@H](C)/C=C/C=C/C=C/C=C/C=C/C=C\C=C/[C@@](O)(O[C@H]2O[C@@H](C)[C@H](O)[C@@H](N)[C@@H]2O)C[C@H]2O[C@](O)(C[C@H](O)[C@@H]2C(=O)O)C[C@H](O)C[C@H](O)[C@@H](O)CC[C@H](O)C[C@H](O)CC(=O)O[C@@H]1C,3.0,Hou
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,7.0,Hou
CC1(C)S[C@H]2[C@H](NC(=O)[C@@H](N=[N+]=[N-])C3=CC=CC=[C+]3)C(=O)N2[C@H]1C(=O)O,60.0,Hou
O=C1C(O)=C([C@H]2CC[C@@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,23.0,Hou
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1,0.0,Kim
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,45.0,Hou
CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,40.0,Kim
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,100.0,Hou
NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2,89.0,Kim
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,14.0,Hou
CCN(CC)c1cc(C)nc2ncnn12,96.0,Hou
COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,8.0,Kim
Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,75.0,Kim
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,82.0,Kim
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,1.0,Kim
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,40.0,Kim
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,35.099998,Hou
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,1.0,chembl25
COc1cc(N[C@@H](C)CCCN)c2ncccc2c1,96.0,chembl25
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,46.0,Kim
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,6.6999998,Hou
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,0.0,Kim
C#CCNC1CCc2ccccc21,36.0,Kim
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,91.0,chembl25
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,2.0,Hou
Clc1ccccc1CN1CCc2sccc2C1,80.0,Hou
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]21CC,93.0,Hou
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,13.0,Kim
C[C@@H]1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,100.0,Hou
CC(C)COC[C@@H](CN1CCCC1)N(Cc1ccccc1)c1ccccc1,61.0,Hou
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,36.0,Hou
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,Hou
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,50.0,Kim
CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,58.0,Hou
O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,2.0,Hou
OCC(S)CS,0.0,Kim
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,15.0,Kim
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,80.0,chembl25
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,1.0,Kim
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,20.0,Hou
Cn1c(=O)c2c(ncn2CCCNC[C@H](O)c2cc(O)cc(O)c2)n(C)c1=O,50.0,Hou
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,0.0,Kim
COC(=O)C1=C(C)NC(C)=C(OC(C)=O)[C@@H]1c1ccccc1[N+](=O)[O-],50.0,Hou
CC(N)Cc1cccc(C(F)(F)F)c1,85.0,Kim
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,99.0,Kim
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,30.0,Hou
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,99.0,Hou
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,60.0,Kim
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,25.0,Kim
CCOC(=O)C(C)CC(C)C(=O)N1c2ccccc2CC1C(=O)O,58.0,Kim
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@@H]3C[C@@H]12,77.0,Hou
CC1=CC[C@@H](C(C)(C)O)C[C@@H]1O,72.0,Hou
CC(C(O)(Cn1cncn1)c1ccc(F)cc1F)S(C)(=O)=O,99.0,Kim
CC(S)C(=O)NCC(=O)O,63.0,Kim
CC(C)(C)NC[C@H](O)c1ccccc1Cl,48.0,Hou
NC(=O)CN1CC(O)CC1=O,75.0,Kim
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,50.0,Kim
CCN(CC)CC(=O)Nc1c(C)cccc1C,35.0,Hou
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,60.0,chembl25
CC(C)(C)NC[C@H](O)COc1cccc2c1SCCC2,60.0,Hou
C[N+](C)(C)CC(O)CC(=O)[O-],15.0,Kim
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,40.0,Kim
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,85.0,Hou
CCC(=O)O[C@@H](O[P@@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,34.0,Hou
O=C1C(O)=C(O)O[C@@H]1[C@@H](O)CO,100.0,Hou
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,25.0,Hou
Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O,62.0,chembl25
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,50.0,Hou
CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0,Kim
N[C@@H]1CC1c1ccccc1,50.0,Hou
NCC(=O)CCC(=O)O,60.0,Hou
O=C(O)C(S)C(S)C(=O)O,20.0,Hou
COc1cc(C)c(S(C)=O)cc1OC,85.0,Kim
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@@H](N)C3=CCC=CC3)[C@H]2SC1,94.0,Hou
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,0.0,Kim
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C,23.0,Kim
CC(C)(C)c1ccc([C@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.0,Hou
CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,90.0,Kim
CN1CCCC1c1cccnc1,30.0,Kim
